"{'CID': 55283, 'InChIKey': 'VHVPQPYKVGDNFY-ZPGVKDDISA-N'}","{'CID': 3793, 'InChIKey': 'VHVPQPYKVGDNFY-UHFFFAOYSA-N'}","{'CID': 6917738, 'InChIKey': 'VHVPQPYKVGDNFY-AVQIMAJZSA-N'}","{'CID': 14179013, 'InChIKey': 'VHVPQPYKVGDNFY-TUJWMRSMSA-N'}","{'CID': 45039617, 'InChIKey': 'VHVPQPYKVGDNFY-VXTATNQMSA-N'}","{'CID': 14179008, 'InChIKey': 'VHVPQPYKVGDNFY-DFMJLFEVSA-N'}"
"{'CID': 55283, 'InChIKey': 'VHVPQPYKVGDNFY-ZPGVKDDISA-N'}","{'CID': 3793, 'InChIKey': 'VHVPQPYKVGDNFY-UHFFFAOYSA-N'}","{'CID': 6917738, 'InChIKey': 'VHVPQPYKVGDNFY-AVQIMAJZSA-N'}","{'CID': 14179013, 'InChIKey': 'VHVPQPYKVGDNFY-TUJWMRSMSA-N'}","{'CID': 45039617, 'InChIKey': 'VHVPQPYKVGDNFY-VXTATNQMSA-N'}","{'CID': 14179008, 'InChIKey': 'VHVPQPYKVGDNFY-DFMJLFEVSA-N'}"
"{'CID': 55283, 'InChIKey': 'VHVPQPYKVGDNFY-ZPGVKDDISA-N'}","{'CID': 3793, 'InChIKey': 'VHVPQPYKVGDNFY-UHFFFAOYSA-N'}","{'CID': 6917738, 'InChIKey': 'VHVPQPYKVGDNFY-AVQIMAJZSA-N'}","{'CID': 14179013, 'InChIKey': 'VHVPQPYKVGDNFY-TUJWMRSMSA-N'}","{'CID': 45039617, 'InChIKey': 'VHVPQPYKVGDNFY-VXTATNQMSA-N'}","{'CID': 14179008, 'InChIKey': 'VHVPQPYKVGDNFY-DFMJLFEVSA-N'}"
"{'CID': 456201, 'InChIKey': 'XMAYWYJOQHXEEK-OZXSUGGESA-N'}","{'CID': 47576, 'InChIKey': 'XMAYWYJOQHXEEK-ZEQKJWHPSA-N'}","{'CID': 3823, 'InChIKey': 'XMAYWYJOQHXEEK-UHFFFAOYSA-N'}","{'CID': 5702077, 'InChIKey': 'XMAYWYJOQHXEEK-NASUQTAISA-N'}","{'CID': 16757695, 'InChIKey': 'XMAYWYJOQHXEEK-ANWICMFUSA-N'}","{'CID': 73951506, 'InChIKey': 'XMAYWYJOQHXEEK-ZZHFZYNASA-N'}"
"{'CID': 456201, 'InChIKey': 'XMAYWYJOQHXEEK-OZXSUGGESA-N'}","{'CID': 47576, 'InChIKey': 'XMAYWYJOQHXEEK-ZEQKJWHPSA-N'}","{'CID': 3823, 'InChIKey': 'XMAYWYJOQHXEEK-UHFFFAOYSA-N'}","{'CID': 5702077, 'InChIKey': 'XMAYWYJOQHXEEK-NASUQTAISA-N'}","{'CID': 16757695, 'InChIKey': 'XMAYWYJOQHXEEK-ANWICMFUSA-N'}","{'CID': 73951506, 'InChIKey': 'XMAYWYJOQHXEEK-ZZHFZYNASA-N'}"
"{'CID': 456201, 'InChIKey': 'XMAYWYJOQHXEEK-OZXSUGGESA-N'}","{'CID': 47576, 'InChIKey': 'XMAYWYJOQHXEEK-ZEQKJWHPSA-N'}","{'CID': 3823, 'InChIKey': 'XMAYWYJOQHXEEK-UHFFFAOYSA-N'}","{'CID': 5702077, 'InChIKey': 'XMAYWYJOQHXEEK-NASUQTAISA-N'}","{'CID': 16757695, 'InChIKey': 'XMAYWYJOQHXEEK-ANWICMFUSA-N'}","{'CID': 73951506, 'InChIKey': 'XMAYWYJOQHXEEK-ZZHFZYNASA-N'}"
"{'CID': 456201, 'InChIKey': 'XMAYWYJOQHXEEK-OZXSUGGESA-N'}","{'CID': 47576, 'InChIKey': 'XMAYWYJOQHXEEK-ZEQKJWHPSA-N'}","{'CID': 3823, 'InChIKey': 'XMAYWYJOQHXEEK-UHFFFAOYSA-N'}","{'CID': 5702077, 'InChIKey': 'XMAYWYJOQHXEEK-NASUQTAISA-N'}","{'CID': 16757695, 'InChIKey': 'XMAYWYJOQHXEEK-ANWICMFUSA-N'}","{'CID': 73951506, 'InChIKey': 'XMAYWYJOQHXEEK-ZZHFZYNASA-N'}"
"{'CID': 456201, 'InChIKey': 'XMAYWYJOQHXEEK-OZXSUGGESA-N'}","{'CID': 47576, 'InChIKey': 'XMAYWYJOQHXEEK-ZEQKJWHPSA-N'}","{'CID': 3823, 'InChIKey': 'XMAYWYJOQHXEEK-UHFFFAOYSA-N'}","{'CID': 5702077, 'InChIKey': 'XMAYWYJOQHXEEK-NASUQTAISA-N'}","{'CID': 16757695, 'InChIKey': 'XMAYWYJOQHXEEK-ANWICMFUSA-N'}","{'CID': 73951506, 'InChIKey': 'XMAYWYJOQHXEEK-ZZHFZYNASA-N'}"
"{'CID': 456201, 'InChIKey': 'XMAYWYJOQHXEEK-OZXSUGGESA-N'}","{'CID': 47576, 'InChIKey': 'XMAYWYJOQHXEEK-ZEQKJWHPSA-N'}","{'CID': 3823, 'InChIKey': 'XMAYWYJOQHXEEK-UHFFFAOYSA-N'}","{'CID': 5702077, 'InChIKey': 'XMAYWYJOQHXEEK-NASUQTAISA-N'}","{'CID': 16757695, 'InChIKey': 'XMAYWYJOQHXEEK-ANWICMFUSA-N'}","{'CID': 73951506, 'InChIKey': 'XMAYWYJOQHXEEK-ZZHFZYNASA-N'}"
"{'CID': 60825, 'InChIKey': 'JTEGQNOMFQHVDC-NKWVEPMBSA-N'}"
"{'CID': 3948, 'InChIKey': 'ZEKZLJVOYLTDKK-UHFFFAOYSA-N'}"
"{'CID': 4011, 'InChIKey': 'QSLMDECMDJKHMQ-UHFFFAOYSA-N'}"
"{'CID': 10631, 'InChIKey': 'FRQMUZJSZHZSGN-HBNHAYAOSA-N'}"
"{'CID': 4054, 'InChIKey': 'BUGYDGFZZOZRHP-UHFFFAOYSA-N'}"
"{'CID': 4058, 'InChIKey': 'XADCESSVHJOZHK-UHFFFAOYSA-N'}"
"{'CID': 4095, 'InChIKey': 'USSIQXCVUWKGNF-UHFFFAOYSA-N'}"
"{'CID': 4171, 'InChIKey': 'IUBSYMUCCVWXPE-UHFFFAOYSA-N'}"
"{'CID': 4178, 'InChIKey': 'VLPIATFUUWWMKC-UHFFFAOYSA-N'}"
"{'CID': 4184, 'InChIKey': 'UEQUQVLFIPOEMF-UHFFFAOYSA-N'}"
"{'CID': 4197, 'InChIKey': 'PZRHRDRVRGEVNW-UHFFFAOYSA-N'}"
"{'CID': 4201, 'InChIKey': 'ZIMGGGWCDYVHOY-UHFFFAOYSA-N'}"
"{'CID': 4205, 'InChIKey': 'RONZAEMNMFQXRA-UHFFFAOYSA-N'}"
"{'CID': 4212, 'InChIKey': 'KKZJGLLVHKMTCM-UHFFFAOYSA-N'}"
"{'CID': 4236, 'InChIKey': 'YFGHCGITMMYXAQ-UHFFFAOYSA-N'}"
"{'CID': 5288826, 'InChIKey': 'BQJCRHHNABKAKU-KBQPJGBKSA-N'}"
"{'CID': 152946, 'InChIKey': 'FABPRXSRWADJSP-MEDUHNTESA-N'}"
"{'CID': 446541, 'InChIKey': 'HPNSFSBZBAHARI-RUDMXATFSA-N'}"
"{'CID': 4274, 'InChIKey': 'QCWJONLQSHEGEJ-UHFFFAOYSA-N'}"
"{'CID': 4440, 'InChIKey': 'AMKVXSZCKVJAGH-UHFFFAOYSA-N'}"
"{'CID': 64143, 'InChIKey': 'QAGYKUNXZHXKMR-HKWSIXNMSA-N'}"
"{'CID': 4474, 'InChIKey': 'ZBBHBTPTTSWHBA-UHFFFAOYSA-N'}"
"{'CID': 4485, 'InChIKey': 'HYIMSNHJOBLJNT-UHFFFAOYSA-N'}"
"{'CID': 4539, 'InChIKey': 'OGJPXUAPXNRGGI-UHFFFAOYSA-N'}"
"{'CID': 4543, 'InChIKey': 'PHVGLTMQBUFIQQ-UHFFFAOYSA-N'}"
"{'CID': 65981, 'InChIKey': 'FAEKWTJYAYMJKF-QHCPKHFHSA-N'}"
"{'CID': 4583, 'InChIKey': 'GSDSWSVVBLHKDQ-UHFFFAOYSA-N'}"
"{'CID': 135398745, 'InChIKey': 'KVWDHTXUZHCGIO-UHFFFAOYSA-N'}"
"{'CID': 4595, 'InChIKey': 'FELGMEQIXOGIFQ-UHFFFAOYSA-N'}"
"{'CID': 5284603, 'InChIKey': 'BRUQQQPBMZOVGD-XFKAJCMBSA-N'}"
"{'CID': 36314, 'InChIKey': 'RCINICONZNJXQF-MZXODVADSA-N'}"
"{'CID': 4679, 'InChIKey': 'IQPSEEYGBUAQFF-UHFFFAOYSA-N'}"
"{'CID': 43815, 'InChIKey': 'AHOUBRCZNHFOSL-YOEHRIQHSA-N'}"
"{'CID': 4735, 'InChIKey': 'XDRYMKDFEDOLFX-UHFFFAOYSA-N'}"
"{'CID': 441278, 'InChIKey': 'VOKSWYLNZZRQPF-GDIGMMSISA-N'}"
"{'CID': 47811, 'InChIKey': 'YEHCICAEULNIGD-MZMPZRCHSA-N'}"
"{'CID': 4746, 'InChIKey': 'CYXKNKQEMFBLER-UHFFFAOYSA-N'}"
"{'CID': 4829, 'InChIKey': 'HYAFETHFCAUJAY-UHFFFAOYSA-N'}"
"{'CID': 4915, 'InChIKey': 'CPTBDICYNRMXFX-UHFFFAOYSA-N'}"
"{'CID': 4932, 'InChIKey': 'JWHAUXFOSRPERK-UHFFFAOYSA-N'}"
"{'CID': 4943, 'InChIKey': 'OLBCVFGFOZPWHH-UHFFFAOYSA-N'}"
"{'CID': 5002, 'InChIKey': 'URKOMYMAXPYINW-UHFFFAOYSA-N'}"
"{'CID': 54892, 'InChIKey': 'JSDRRTOADPPCHY-HSQYWUDLSA-N'}"
"{'CID': 5029, 'InChIKey': 'YREYEVIYCVEVJK-UHFFFAOYSA-N'}"
"{'CID': 37542, 'InChIKey': 'IWUCXVSUMQZMFG-AFCXAGJDSA-N'}"
"{'CID': 5073, 'InChIKey': 'RAPZEAPATHNIPO-UHFFFAOYSA-N'}"
"{'CID': 77991, 'InChIKey': 'XSVMFMHYUFZWBK-NSHDSACASA-N'}"
"{'CID': 5095, 'InChIKey': 'UHSKFQJFRQCDBE-UHFFFAOYSA-N'}"
"{'CID': 5195, 'InChIKey': 'MEZLKOACVSPNER-UHFFFAOYSA-N'}"
"{'CID': 68617, 'InChIKey': 'VGKDLMBJGBXTGI-SJCJKPOMSA-N'}"
"{'CID': 5206, 'InChIKey': 'DFEYYRMXOJXZRJ-UHFFFAOYSA-N'}"
"{'CID': 5210, 'InChIKey': 'UNAANXDKBXWMLN-UHFFFAOYSA-N'}"
"{'CID': 135398744, 'InChIKey': 'BNRNXUUZRGQAQC-UHFFFAOYSA-N'}"
"{'CID': 5253, 'InChIKey': 'ZBMZVLHSJCTVON-UHFFFAOYSA-N'}"
"{'CID': 60464, 'InChIKey': 'DZZWHBIBMUVIIW-DTORHVGOSA-N'}"
"{'CID': 5358, 'InChIKey': 'KQKPFRSPSRPDEB-UHFFFAOYSA-N'}"
"{'CID': 445643, 'InChIKey': 'QJJXYPPXXYFBGM-LFZNUXCKSA-N'}"
"{'CID': 5379, 'InChIKey': 'XUBOMFCQGDBHNK-UHFFFAOYSA-N'}"
"{'CID': 452548, 'InChIKey': 'NRUKOCRGYNPUPR-QBPJDGROSA-N'}"
"{'CID': 5452, 'InChIKey': 'KLBQZWRITKRQQV-UHFFFAOYSA-N'}"
"{'CID': 5453, 'InChIKey': 'FOCVUCIESVLUNU-UHFFFAOYSA-N'}"
"{'CID': 60648, 'InChIKey': 'PBJUNZJWGZTSKL-MRXNPFEDSA-N'}"
"{'CID': 5487, 'InChIKey': 'XFYDIVBRZNQMJC-UHFFFAOYSA-N'}"
"{'CID': 5284627, 'InChIKey': 'KJADKKWYZYXHBB-XBWDGYHZSA-N'}"
"{'CID': 33741, 'InChIKey': 'TVYLLZQTGLZFBW-ZBFHGGJFSA-N'}"
"{'CID': 5484727, 'InChIKey': 'VXFJYXUZANRPDJ-WTNASJBWSA-N'}"
"{'CID': 5533, 'InChIKey': 'PHLBKPHSAVXXEF-UHFFFAOYSA-N'}"
"{'CID': 5566, 'InChIKey': 'ZEWQUBUPAILYHI-UHFFFAOYSA-N'}"
"{'CID': 5284632, 'InChIKey': 'OYYDSUSKLWTMMQ-AIZNXBIQSA-N'}"
"{'CID': 5625, 'InChIKey': 'WHBIGIKBNXZKFE-UHFFFAOYSA-N'}"
"{'CID': 31401, 'InChIKey': 'RUDATBOHQWOJDD-UZVSRGJWSA-N'}"
"{'CID': 5656, 'InChIKey': 'PNVNVHUZROJLTJ-UHFFFAOYSA-N'}"
"{'CID': 24066, 'InChIKey': 'WREGKURFCTUGRC-POYBYMJQSA-N'}"
"{'CID': 35370, 'InChIKey': 'HBOMLICNUCNMMY-XLPZGREQSA-N'}"
"{'CID': 60857, 'InChIKey': 'ULSDMUVEXKOYBU-ZDUSSCGKSA-N'}"
"{'CID': 5746, 'InChIKey': 'NWIBSHFKIJFRCO-WUDYKRTCSA-N'}"
"{'CID': 439302, 'InChIKey': 'XNOPRXBHLZRZKH-DSZYJQQASA-N'}"
"{'CID': 6432, 'InChIKey': 'QYSGYZVSCZSLHT-UHFFFAOYSA-N'}"
"{'CID': 9034, 'InChIKey': 'NZXKDOXHBHYTKP-UHFFFAOYSA-N'}"
"{'CID': 5311507, 'InChIKey': 'WFPIAZLQTJBIFN-DVZOWYKESA-N'}"
"{'CID': 5359596, 'InChIKey': 'RQNWIZPPADIBDY-UHFFFAOYSA-N'}"
"{'CID': 16362, 'InChIKey': 'YVUQSNJEYSNKRX-UHFFFAOYSA-N'}"
"{'CID': 451668, 'InChIKey': 'XAUDJQYHKZQPEU-KVQBGUIXSA-N'}"
"{'CID': 19090, 'InChIKey': 'VXIMPSPISRVBPZ-NWUMPJBXSA-N'}"
"{'CID': 27661, 'InChIKey': 'YWXYYJSYQOXTPL-SLPGGIOYSA-N'}"
"{'CID': 71384, 'InChIKey': 'BMKDZUISNHGIBY-ZETCQYMHSA-N'}"
"{'CID': 42113, 'InChIKey': 'DPYMFVXJLLWWEU-UHFFFAOYSA-N'}"
"{'CID': 84029, 'InChIKey': 'AGOYDEPGAOXOCK-KCBOHYOISA-N'}"
"{'CID': 56959, 'InChIKey': 'XKLMZUWKNUAPSZ-UHFFFAOYSA-N'}"
"{'CID': 57469, 'InChIKey': 'DOUYETYNHWVLEO-UHFFFAOYSA-N'}"
"{'CID': 59768, 'InChIKey': 'AQNDDEOPVVGCPG-UHFFFAOYSA-N'}"
"{'CID': 107807, 'InChIKey': 'IPVQLZZIHOAWMC-QXKUPLGCSA-N'}"
"{'CID': 60613, 'InChIKey': 'VWFCHDSQECPREK-LURJTMIESA-N'}"
"{'CID': 441290, 'InChIKey': 'YXRDKMPIGHSVRX-OOJCLDBCSA-N'}"
"{'CID': 441243, 'InChIKey': 'QWAXKHKRTORLEM-UGJKXSETSA-N'}"
"{'CID': 60795, 'InChIKey': 'CEUORZQYGODEFX-UHFFFAOYSA-N'}"
"{'CID': 60854, 'InChIKey': 'MVWVFYHBGMAFLY-UHFFFAOYSA-N'}"
"{'CID': 5281037, 'InChIKey': 'OROAFUQRIXKEMV-LDADJPATSA-N'}"
"{'CID': 60953, 'InChIKey': 'GAGWJHPBXLXJQN-UORFTKCHSA-N'}"
"{'CID': 127151, 'InChIKey': 'CBQGYUDMJHNJBX-RTBURBONSA-N'}"
"{'CID': 65999, 'InChIKey': 'RMMXLENWKUUMAY-UHFFFAOYSA-N'}"
"{'CID': 71158, 'InChIKey': 'AFCGFAGUEYAMAO-UHFFFAOYSA-N'}"
"{'CID': 71329, 'InChIKey': 'IXTMWRCNAAVVAI-UHFFFAOYSA-N'}"
"{'CID': 71349, 'InChIKey': 'PUDHBTGHUJUUFI-UHFFFAOYSA-N'}","{'CID': 6918011, 'InChIKey': 'PUDHBTGHUJUUFI-SCTWWAJVSA-N'}","{'CID': 122173799, 'InChIKey': 'PUDHBTGHUJUUFI-PURAGXGVSA-N'}","{'CID': 10796238, 'InChIKey': 'PUDHBTGHUJUUFI-HUZRFOFRSA-N'}","{'CID': 44270249, 'InChIKey': 'PUDHBTGHUJUUFI-IOJUUEKKSA-N'}","{'CID': 134694358, 'InChIKey': 'PUDHBTGHUJUUFI-GXXPDJEGSA-N'}","{'CID': 138393800, 'InChIKey': 'PUDHBTGHUJUUFI-MDICWYLLSA-N'}"
"{'CID': 71349, 'InChIKey': 'PUDHBTGHUJUUFI-UHFFFAOYSA-N'}","{'CID': 6918011, 'InChIKey': 'PUDHBTGHUJUUFI-SCTWWAJVSA-N'}","{'CID': 122173799, 'InChIKey': 'PUDHBTGHUJUUFI-PURAGXGVSA-N'}","{'CID': 10796238, 'InChIKey': 'PUDHBTGHUJUUFI-HUZRFOFRSA-N'}","{'CID': 44270249, 'InChIKey': 'PUDHBTGHUJUUFI-IOJUUEKKSA-N'}","{'CID': 134694358, 'InChIKey': 'PUDHBTGHUJUUFI-GXXPDJEGSA-N'}","{'CID': 138393800, 'InChIKey': 'PUDHBTGHUJUUFI-MDICWYLLSA-N'}"
"{'CID': 71349, 'InChIKey': 'PUDHBTGHUJUUFI-UHFFFAOYSA-N'}","{'CID': 6918011, 'InChIKey': 'PUDHBTGHUJUUFI-SCTWWAJVSA-N'}","{'CID': 122173799, 'InChIKey': 'PUDHBTGHUJUUFI-PURAGXGVSA-N'}","{'CID': 10796238, 'InChIKey': 'PUDHBTGHUJUUFI-HUZRFOFRSA-N'}","{'CID': 44270249, 'InChIKey': 'PUDHBTGHUJUUFI-IOJUUEKKSA-N'}","{'CID': 134694358, 'InChIKey': 'PUDHBTGHUJUUFI-GXXPDJEGSA-N'}","{'CID': 138393800, 'InChIKey': 'PUDHBTGHUJUUFI-MDICWYLLSA-N'}"
"{'CID': 71349, 'InChIKey': 'PUDHBTGHUJUUFI-UHFFFAOYSA-N'}","{'CID': 6918011, 'InChIKey': 'PUDHBTGHUJUUFI-SCTWWAJVSA-N'}","{'CID': 122173799, 'InChIKey': 'PUDHBTGHUJUUFI-PURAGXGVSA-N'}","{'CID': 10796238, 'InChIKey': 'PUDHBTGHUJUUFI-HUZRFOFRSA-N'}","{'CID': 44270249, 'InChIKey': 'PUDHBTGHUJUUFI-IOJUUEKKSA-N'}","{'CID': 134694358, 'InChIKey': 'PUDHBTGHUJUUFI-GXXPDJEGSA-N'}","{'CID': 138393800, 'InChIKey': 'PUDHBTGHUJUUFI-MDICWYLLSA-N'}"
"{'CID': 71349, 'InChIKey': 'PUDHBTGHUJUUFI-UHFFFAOYSA-N'}","{'CID': 6918011, 'InChIKey': 'PUDHBTGHUJUUFI-SCTWWAJVSA-N'}","{'CID': 122173799, 'InChIKey': 'PUDHBTGHUJUUFI-PURAGXGVSA-N'}","{'CID': 10796238, 'InChIKey': 'PUDHBTGHUJUUFI-HUZRFOFRSA-N'}","{'CID': 44270249, 'InChIKey': 'PUDHBTGHUJUUFI-IOJUUEKKSA-N'}","{'CID': 134694358, 'InChIKey': 'PUDHBTGHUJUUFI-GXXPDJEGSA-N'}","{'CID': 138393800, 'InChIKey': 'PUDHBTGHUJUUFI-MDICWYLLSA-N'}"
"{'CID': 71349, 'InChIKey': 'PUDHBTGHUJUUFI-UHFFFAOYSA-N'}","{'CID': 6918011, 'InChIKey': 'PUDHBTGHUJUUFI-SCTWWAJVSA-N'}","{'CID': 122173799, 'InChIKey': 'PUDHBTGHUJUUFI-PURAGXGVSA-N'}","{'CID': 10796238, 'InChIKey': 'PUDHBTGHUJUUFI-HUZRFOFRSA-N'}","{'CID': 44270249, 'InChIKey': 'PUDHBTGHUJUUFI-IOJUUEKKSA-N'}","{'CID': 134694358, 'InChIKey': 'PUDHBTGHUJUUFI-GXXPDJEGSA-N'}","{'CID': 138393800, 'InChIKey': 'PUDHBTGHUJUUFI-MDICWYLLSA-N'}"
"{'CID': 71349, 'InChIKey': 'PUDHBTGHUJUUFI-UHFFFAOYSA-N'}","{'CID': 6918011, 'InChIKey': 'PUDHBTGHUJUUFI-SCTWWAJVSA-N'}","{'CID': 122173799, 'InChIKey': 'PUDHBTGHUJUUFI-PURAGXGVSA-N'}","{'CID': 10796238, 'InChIKey': 'PUDHBTGHUJUUFI-HUZRFOFRSA-N'}","{'CID': 44270249, 'InChIKey': 'PUDHBTGHUJUUFI-IOJUUEKKSA-N'}","{'CID': 134694358, 'InChIKey': 'PUDHBTGHUJUUFI-GXXPDJEGSA-N'}","{'CID': 138393800, 'InChIKey': 'PUDHBTGHUJUUFI-MDICWYLLSA-N'}"
"{'CID': 71616, 'InChIKey': 'BCEHBSKCWLPMDN-MGPLVRAMSA-N'}"
"{'CID': 72081, 'InChIKey': 'BENFXAYNYRLAIU-QSVFAHTRSA-N'}"
"{'CID': 9571107, 'InChIKey': 'ZRCVYEYHRGVLOC-HYARGMPZSA-N'}"
"{'CID': 3002190, 'InChIKey': 'LJVAJPDWBABPEJ-PNUFFHFMSA-N'}","{'CID': 11693521, 'InChIKey': 'LJVAJPDWBABPEJ-XZVSULPPSA-N'}","{'CID': 46783745, 'InChIKey': 'LJVAJPDWBABPEJ-GNAILWMQSA-N'}","{'CID': 21881641, 'InChIKey': 'LJVAJPDWBABPEJ-UHFFFAOYSA-N'}","{'CID': 24847865, 'InChIKey': 'LJVAJPDWBABPEJ-ZHVJIJPXSA-N'}","{'CID': 92043103, 'InChIKey': 'LJVAJPDWBABPEJ-CNYQIRROSA-N'}","{'CID': 5496803, 'InChIKey': 'LJVAJPDWBABPEJ-MMEUOAQYSA-N'}","{'CID': 70789201, 'InChIKey': 'LJVAJPDWBABPEJ-RMNISARHSA-N'}","{'CID': 22525209, 'InChIKey': 'LJVAJPDWBABPEJ-UJTBCPHMSA-N'}","{'CID': 23958736, 'InChIKey': 'LJVAJPDWBABPEJ-HKEYBQESSA-N'}","{'CID': 71296916, 'InChIKey': 'LJVAJPDWBABPEJ-YTBAZVAZSA-N'}","{'CID': 16667730, 'InChIKey': 'LJVAJPDWBABPEJ-OGYJZTRFSA-N'}","{'CID': 118701745, 'InChIKey': 'LJVAJPDWBABPEJ-AHMGRMSPSA-N'}","{'CID': 134695314, 'InChIKey': 'LJVAJPDWBABPEJ-UDJHFMPJSA-N'}","{'CID': 138402871, 'InChIKey': 'LJVAJPDWBABPEJ-WMGYHEQLSA-N'}"
"{'CID': 3002190, 'InChIKey': 'LJVAJPDWBABPEJ-PNUFFHFMSA-N'}","{'CID': 11693521, 'InChIKey': 'LJVAJPDWBABPEJ-XZVSULPPSA-N'}","{'CID': 46783745, 'InChIKey': 'LJVAJPDWBABPEJ-GNAILWMQSA-N'}","{'CID': 21881641, 'InChIKey': 'LJVAJPDWBABPEJ-UHFFFAOYSA-N'}","{'CID': 24847865, 'InChIKey': 'LJVAJPDWBABPEJ-ZHVJIJPXSA-N'}","{'CID': 92043103, 'InChIKey': 'LJVAJPDWBABPEJ-CNYQIRROSA-N'}","{'CID': 5496803, 'InChIKey': 'LJVAJPDWBABPEJ-MMEUOAQYSA-N'}","{'CID': 70789201, 'InChIKey': 'LJVAJPDWBABPEJ-RMNISARHSA-N'}","{'CID': 22525209, 'InChIKey': 'LJVAJPDWBABPEJ-UJTBCPHMSA-N'}","{'CID': 23958736, 'InChIKey': 'LJVAJPDWBABPEJ-HKEYBQESSA-N'}","{'CID': 71296916, 'InChIKey': 'LJVAJPDWBABPEJ-YTBAZVAZSA-N'}","{'CID': 16667730, 'InChIKey': 'LJVAJPDWBABPEJ-OGYJZTRFSA-N'}","{'CID': 118701745, 'InChIKey': 'LJVAJPDWBABPEJ-AHMGRMSPSA-N'}","{'CID': 134695314, 'InChIKey': 'LJVAJPDWBABPEJ-UDJHFMPJSA-N'}","{'CID': 138402871, 'InChIKey': 'LJVAJPDWBABPEJ-WMGYHEQLSA-N'}"
"{'CID': 3002190, 'InChIKey': 'LJVAJPDWBABPEJ-PNUFFHFMSA-N'}","{'CID': 11693521, 'InChIKey': 'LJVAJPDWBABPEJ-XZVSULPPSA-N'}","{'CID': 46783745, 'InChIKey': 'LJVAJPDWBABPEJ-GNAILWMQSA-N'}","{'CID': 21881641, 'InChIKey': 'LJVAJPDWBABPEJ-UHFFFAOYSA-N'}","{'CID': 24847865, 'InChIKey': 'LJVAJPDWBABPEJ-ZHVJIJPXSA-N'}","{'CID': 92043103, 'InChIKey': 'LJVAJPDWBABPEJ-CNYQIRROSA-N'}","{'CID': 5496803, 'InChIKey': 'LJVAJPDWBABPEJ-MMEUOAQYSA-N'}","{'CID': 70789201, 'InChIKey': 'LJVAJPDWBABPEJ-RMNISARHSA-N'}","{'CID': 22525209, 'InChIKey': 'LJVAJPDWBABPEJ-UJTBCPHMSA-N'}","{'CID': 23958736, 'InChIKey': 'LJVAJPDWBABPEJ-HKEYBQESSA-N'}","{'CID': 71296916, 'InChIKey': 'LJVAJPDWBABPEJ-YTBAZVAZSA-N'}","{'CID': 16667730, 'InChIKey': 'LJVAJPDWBABPEJ-OGYJZTRFSA-N'}","{'CID': 118701745, 'InChIKey': 'LJVAJPDWBABPEJ-AHMGRMSPSA-N'}","{'CID': 134695314, 'InChIKey': 'LJVAJPDWBABPEJ-UDJHFMPJSA-N'}","{'CID': 138402871, 'InChIKey': 'LJVAJPDWBABPEJ-WMGYHEQLSA-N'}"
"{'CID': 3002190, 'InChIKey': 'LJVAJPDWBABPEJ-PNUFFHFMSA-N'}","{'CID': 11693521, 'InChIKey': 'LJVAJPDWBABPEJ-XZVSULPPSA-N'}","{'CID': 46783745, 'InChIKey': 'LJVAJPDWBABPEJ-GNAILWMQSA-N'}","{'CID': 21881641, 'InChIKey': 'LJVAJPDWBABPEJ-UHFFFAOYSA-N'}","{'CID': 24847865, 'InChIKey': 'LJVAJPDWBABPEJ-ZHVJIJPXSA-N'}","{'CID': 92043103, 'InChIKey': 'LJVAJPDWBABPEJ-CNYQIRROSA-N'}","{'CID': 5496803, 'InChIKey': 'LJVAJPDWBABPEJ-MMEUOAQYSA-N'}","{'CID': 70789201, 'InChIKey': 'LJVAJPDWBABPEJ-RMNISARHSA-N'}","{'CID': 22525209, 'InChIKey': 'LJVAJPDWBABPEJ-UJTBCPHMSA-N'}","{'CID': 23958736, 'InChIKey': 'LJVAJPDWBABPEJ-HKEYBQESSA-N'}","{'CID': 71296916, 'InChIKey': 'LJVAJPDWBABPEJ-YTBAZVAZSA-N'}","{'CID': 16667730, 'InChIKey': 'LJVAJPDWBABPEJ-OGYJZTRFSA-N'}","{'CID': 118701745, 'InChIKey': 'LJVAJPDWBABPEJ-AHMGRMSPSA-N'}","{'CID': 134695314, 'InChIKey': 'LJVAJPDWBABPEJ-UDJHFMPJSA-N'}","{'CID': 138402871, 'InChIKey': 'LJVAJPDWBABPEJ-WMGYHEQLSA-N'}"
